공원명,공원구분,소재지지번주소,위도,경도,공원면적,데이터기준일자
풍납타이어,기타,서울특별시 송파구 풍납동 483-4,37.535938,127.121564,291.0,2024-08-12
가락1(시영아파트),근린공원,서울특별시 송파구 가락동 479,37.49761457,127.1025318,19159.2,2024-08-12
문이,근린공원,서울특별시 송파구 문정동 481,37.484857,127.113722,20856.2,2024-08-12
위례 근린공원1호,근린공원,서울특별시 송파구 거여동 491임 일원,37.483179,127.144136,200327.0,2024-08-12
위례 근린공원3호,근린공원,서울특별시 송파구 거여동 산26-7임 일원,37.490844,127.139533,42448.0,2024-08-12
잠실주공5단지 근린공원,근린공원,서울특별시 송파구 잠실동 27 일원,37.512706,127.095491,10741.0,2024-08-12
향유(거마재정비),근린공원,서울특별시 송파구 거여동 200-4 일대,37.494489,127.147614,10569.0,2024-08-12
가락1(시영아파트),어린이공원,서울특별시 송파구 가락동 479,37.49761457,127.1025318,1617.7,2024-08-12
문정동136 어린이공원,어린이공원,서울특별시 송파구 문정동 142 일대,37.487357,127.134752,4685.0,2024-08-12
잠실진주,어린이공원,서울특별시 송파구 신천동 20-4 일원,37.518792,127.108557,4470.0,2024-08-12
장미아파트1호,어린이공원,서울특별시 송파구 신천동 7 일원,37.518333,127.099146,5470.0,2024-08-12
장미아파트2호,어린이공원,서울특별시 송파구 신천동 11 일원,37.520392,127.103546,3288.0,2024-08-12
거여2(거마재정비),소공원,서울특별시 송파구 마천동 327-7 일대,37.491039,127.156702,1501.0,2024-08-12
거여3(거마재정비),소공원,서울특별시 송파구 마천동 363-2 일대,37.494838,127.155509,591.0,2024-08-12
거여4(거마재정비),소공원,서울특별시 송파구 마천동 364-8 일대,37.494411,127.156222,5420.0,2024-08-12
거여5(거마재정비),소공원,서울특별시 송파구 마천동 276 일대,37.491148,127.157751,7682.0,2024-08-12
거여6(거마재정비),소공원,서울특별시 송파구 마천동 586 일대,37.497464,127.154635,612.0,2024-08-12
문정동136 소공원,소공원,서울특별시 송파구 문정동 123 일대,37.487951,127.133264,407.5,2024-08-12
잠실주공5단지 소공원,소공원,서울특별시 송파구 잠실동 27 일원,37.513067,127.098124,8228.0,2024-08-12
송례(위례 근린공원8호),근린공원,서울특별시 송파구 장지동 393임 일원,37.477529,127.141005,10024.6,2024-08-12
신천어린이교통,근린공원,서울특별시 송파구 신천동 7-15,37.516022,127.101762,12755.5,2024-08-12
방이동고분,역사공원,서울특별시 송파구 방이동 125,37.50757311,127.1181634,30293.7,2024-08-12
백제초기적석총,역사공원,서울특별시 송파구 석촌동 248,37.50214179,127.102815,45137.8,2024-08-12
성내천,기타,서울특별시 송파구 마천동 ~ 한강합류점,37.500542,127.139533,61050.0,2024-08-12
올림픽공원,기타,서울특별시 송파구 방이동 88-3 외,37.520341,127.115518,1447122.3,2024-08-12
탄천,기타,서울특별시 송파구 장지동 ~ 한강합류점,37.499063,127.088061,161970.0,2024-08-12
두레어린이공원,어린이공원,서울특별시 송파구 마천동 364-5 일대,37.494278,127.156245,75.0,2024-08-12
